%time,field.header.seq,field.header.stamp,field.header.frame_id,field.v,field.omega
1571197806015102055,316,0,,0.300000011921,1.53800427914
1571197806079364399,317,0,,0.300000011921,1.32935476303
1571197806131931586,318,0,,0.300000011921,1.54342150688
1571197806685195752,319,0,,0.300000011921,1.49646961689
1571197806756223357,320,0,,0.300000011921,1.49646961689
1571197806820707627,321,0,,0.300000011921,1.54308891296
1571197806904934763,322,0,,0.300000011921,1.52512776852
1571197806982296534,323,0,,0.300000011921,1.3486289978
1571197807045082419,324,0,,0.300000011921,1.54342150688
1571197807105481898,325,0,,0.300000011921,1.53870534897
1571197807180290804,326,0,,0.300000011921,1.49135708809
1571197807256398669,327,0,,0.300000011921,1.4209010601
1571197807365538617,328,0,,0.300000011921,1.4558300972
1571197807449854919,329,0,,0.300000011921,1.48290979862
1571197807528471690,330,0,,0.300000011921,1.4782127142
1571197807577905908,331,0,,0.300000011921,1.52736914158
1571197807704700387,332,0,,0.300000011921,1.48599171638
1571197807759351377,333,0,,0.300000011921,1.38655221462
1571197807828305752,334,0,,0.300000011921,1.47724592686
1571197807896544189,335,0,,0.300000011921,1.53099811077
1571197807993264294,336,0,,0.300000011921,0.546714484692
1571197808045072679,337,0,,0.300000011921,0.0
1571197808115941429,338,0,,0.300000011921,0.0
1571197808202226116,339,0,,0.300000011921,1.49971222878
1571197808283997210,340,0,,0.300000011921,1.50907671452
1571197808350132471,341,0,,0.300000011921,0.0
1571197808400164710,342,0,,0.300000011921,0.0
1571197808491523095,343,0,,0.300000011921,1.52701556683
1571197808592923252,344,0,,0.300000011921,1.49971222878
1571197808680766116,345,0,,0.300000011921,1.53386068344
1571197808764604554,346,0,,0.300000011921,1.521058321
1571197808832939918,347,0,,0.300000011921,1.49116921425
1571197808927281689,348,0,,0.300000011921,1.52067756653
1571197808996188199,349,0,,0.300000011921,0.0834056958556
1571197809041768356,350,0,,0.300000011921,1.52147829533
1571197809175817418,351,0,,0.300000011921,1.521058321
1571197809250533147,352,0,,0.300000011921,1.521058321
1571197809319553616,353,0,,0.300000011921,1.52067756653
1571197809373532106,354,0,,0.300000011921,0.0
1571197809447269085,355,0,,0.300000011921,0.364571154118
1571197809494136272,356,0,,0.300000011921,1.53901493549
1571197809603641480,357,0,,0.300000011921,0.0
1571197809681973043,358,0,,0.300000011921,1.5366140604
1571197809805458043,359,0,,0.300000011921,1.49971222878
1571197809913330178,360,0,,0.300000011921,0.0
1571197810034077991,361,0,,0.300000011921,1.49116921425
1571197810066040439,362,0,,0.300000011921,1.52067756653
1571197810117677730,363,0,,0.300000011921,1.48599171638
1571197810192455647,364,0,,0.300000011921,1.52067756653
1571197810267916949,365,0,,0.300000011921,1.48112213612
1571197810356396220,366,0,,0.300000011921,1.49971222878
1571197810389001636,367,0,,0.300000011921,1.53870534897
1571197810464557834,368,0,,0.300000011921,1.5369733572
1571197810538402105,369,0,,0.300000011921,1.52147829533
1571197810574833980,370,0,,0.300000011921,1.521058321
1571197810677486897,371,0,,0.300000011921,1.51390230656
1571197810746840595,372,0,,0.300000011921,1.53901493549
1571197810809921480,373,0,,0.300000011921,1.52067756653
1571197810873981428,374,0,,0.300000011921,1.49135708809
1571197810979185595,375,0,,0.300000011921,1.53453373909
1571197811051773667,376,0,,0.300000011921,1.4081659317
1571197811128601324,377,0,,0.300000011921,1.49116921425
1571197811180133876,378,0,,0.300000011921,0.261025339365
1571197811259878407,379,0,,0.300000011921,-0.60073953867
1571197811337808407,380,0,,0.300000011921,0.481213271618
1571197811405439188,381,0,,0.300000011921,1.49971222878
1571197811473081480,382,0,,0.300000011921,1.50406455994
1571197811541976063,383,0,,0.300000011921,1.52067756653
1571197811639796063,384,0,,0.300000011921,1.53418242931
1571197811730748719,385,0,,0.300000011921,1.53001368046
1571197811788600386,386,0,,0.300000011921,0.778952598572
1571197811859273667,387,0,,0.300000011921,1.49971222878
1571197811937511636,388,0,,0.300000011921,1.49971222878
1571197812001095646,389,0,,0.300000011921,1.49116921425
1571197812072075438,390,0,,0.300000011921,1.4782127142
1571197812175092990,391,0,,0.300000011921,1.43664121628
1571197812213013302,392,0,,0.300000011921,1.52067756653
1571197812271843042,393,0,,0.300000011921,1.53935265541
1571197812355094448,394,0,,0.300000011921,1.53935265541
1571197812457840334,395,0,,0.300000011921,1.52067756653
1571197812527691167,396,0,,0.300000011921,1.53901493549
1571197812629603563,397,0,,0.300000011921,0.0
1571197812688173771,398,0,,0.300000011921,1.52067756653
1571197812768500958,399,0,,0.300000011921,1.52147829533
1571197812866268094,400,0,,0.300000011921,1.53382146358
1571197812957562052,401,0,,0.300000011921,1.53870534897
1571197813007337833,402,0,,0.300000011921,1.53935265541
1571197813470017885,403,0,,0.300000011921,1.53935265541
1571197813538376531,404,0,,0.300000011921,1.42766809464
1571197813607232208,405,0,,0.300000011921,1.52964091301
1571197813662087416,406,0,,0.300000011921,1.52067756653
1571197813744522156,407,0,,0.300000011921,1.60521316528
1571197813833717625,408,0,,0.300000011921,-0.518360555172
1571197813901435854,409,0,,0.300000011921,0.968873083591
1571197813963699916,410,0,,0.300000011921,1.53001368046
1571197814049240541,411,0,,0.300000011921,1.53901493549
1571197814120260802,412,0,,0.300000011921,1.44738531113
1571197814191093354,413,0,,0.300000011921,1.53935265541
1571197814279472625,414,0,,0.300000011921,0.480013221502
1571197814392310645,415,0,,0.300000011921,1.53901493549
1571197814476325385,416,0,,0.300000011921,1.53386068344
1571197814561962052,417,0,,0.300000011921,1.49116921425
1571197814654545072,418,0,,0.300000011921,1.52912545204
1571197814704558718,419,0,,0.300000011921,1.52147829533
1571197814765323770,420,0,,0.300000011921,1.52067756653
1571197814812693770,421,0,,0.300000011921,1.53870534897
1571197814902860489,422,0,,0.300000011921,1.49135708809
1571197814977873301,423,0,,0.300000011921,1.53901493549
1571197815051884499,424,0,,0.300000011921,1.53935265541
1571197815131790905,425,0,,0.300000011921,1.53935265541
1571197815187936583,426,0,,0.300000011921,1.49971222878
1571197815270812155,427,0,,0.300000011921,1.5369733572
1571197815367284343,428,0,,0.300000011921,1.45329451561
1571197815415474499,429,0,,0.300000011921,0.764606297016
1571197815520010801,430,0,,0.300000011921,1.53901493549
1571197815557049759,431,0,,0.300000011921,1.53624427319
1571197815789568145,432,0,,0.300000011921,1.49971222878
1571197815826367936,433,0,,0.300000011921,1.53453373909
1571197815919959238,434,0,,0.300000011921,1.49971222878
1571197815979091009,435,0,,0.300000011921,1.53622496128
1571197816081377311,436,0,,0.300000011921,-0.604494452477
1571197816207217572,437,0,,0.300000011921,0.77065885067
1571197816341842884,438,0,,0.300000011921,1.53870534897
1571197816400616217,439,0,,0.300000011921,1.4782127142
1571197816523355228,440,0,,0.300000011921,1.36427867413
1571197816622005488,441,0,,0.300000011921,1.53658926487
1571197816717803405,442,0,,0.300000011921,1.53065896034
1571197816758760957,443,0,,0.300000011921,1.53658926487
1571197816825505280,444,0,,0.300000011921,0.0
1571197817307172103,445,0,,0.300000011921,1.52954149246
1571197817376884498,446,0,,0.300000011921,1.53901493549
1571197817459871269,447,0,,0.300000011921,1.50944495201
1571197817550172050,448,0,,0.300000011921,1.53693401814
1571197817625131530,449,0,,0.300000011921,1.53901493549
1571197817739474811,450,0,,0.300000011921,1.60671663284
1571197817822206582,451,0,,0.300000011921,1.53736579418
1571197817835419029,452,0,,0.300000011921,1.49971222878
1571197817900849602,453,0,,0.300000011921,1.53624427319
1571197817977201894,454,0,,0.300000011921,-0.0584793128073
1571197818034938196,455,0,,0.300000011921,1.53624427319
1571197818121144915,456,0,,0.300000011921,1.53386068344
1571197818171726321,457,0,,0.300000011921,1.53901493549
1571197818276894133,458,0,,0.300000011921,1.49116921425
1571197818367255488,459,0,,0.300000011921,1.49971222878
1571197818464319602,460,0,,0.300000011921,1.4782127142
1571197818536953248,461,0,,0.300000011921,1.49135708809
1571197818584656425,462,0,,0.300000011921,-0.0584793128073
1571197818682010331,463,0,,0.300000011921,0.0
1571197818743105383,464,0,,0.300000011921,1.45223116875
1571197818826266998,465,0,,0.300000011921,1.53901493549
1571197818878948352,466,0,,0.300000011921,1.53935265541
1571197818956899602,467,0,,0.300000011921,1.49971222878
1571197818996809654,468,0,,0.300000011921,1.49971222878
1571197819091433248,469,0,,0.300000011921,1.47774076462
1571197819161644550,470,0,,0.300000011921,1.49971222878
1571197819237234966,471,0,,0.300000011921,1.49971222878
1571197819342713664,472,0,,0.300000011921,1.53831195831
1571197819431964862,473,0,,0.300000011921,1.521058321
1571197819477647050,474,0,,0.300000011921,1.49135708809
1571197819560180331,475,0,,0.300000011921,1.53001368046
1571197819636059289,476,0,,0.300000011921,1.49971222878
1571197819698855070,477,0,,0.300000011921,1.47776138783
1571197819784996216,478,0,,0.300000011921,1.5072786808
1571197819863539393,479,0,,0.300000011921,1.45329451561
1571197819933956945,480,0,,0.300000011921,1.53001368046
1571197820030850070,481,0,,0.300000011921,1.52067756653
1571197820120588508,482,0,,0.300000011921,1.45329451561
1571197820196467466,483,0,,0.300000011921,0.0
1571197820275013872,484,0,,0.300000011921,1.47774076462
1571197820342706424,485,0,,0.300000011921,1.47802197933
1571197820430028195,486,0,,0.300000011921,1.52147829533
1571197820485834549,487,0,,0.300000011921,1.5335007906
1571197820551312466,488,0,,0.300000011921,1.53901493549
1571197820630325018,489,0,,0.300000011921,0.0
1571197820663173039,490,0,,0.300000011921,1.18337488174
1571197821009073351,491,0,,0.300000011921,1.53736579418
1571197821093245539,492,0,,0.300000011921,1.49971222878
1571197821141783612,493,0,,0.300000011921,1.49971222878
1571197821271229601,494,0,,0.300000011921,1.5072786808
1571197821359175382,495,0,,0.300000011921,1.53935265541
1571197821406599966,496,0,,0.300000011921,1.49971222878
1571197821462290747,497,0,,0.300000011921,0.769336819649
1571197821522051736,498,0,,0.300000011921,1.50779879093
1571197821570456736,499,0,,0.300000011921,1.53693401814
1571197821699690070,500,0,,0.300000011921,1.53667283058
1571197821762185799,501,0,,0.300000011921,1.52067756653
1571197821794144913,502,0,,0.300000011921,1.51442265511
1571197821884757934,503,0,,0.300000011921,1.49116921425
1571197821964623820,504,0,,0.300000011921,0.480013221502
1571197822037929653,505,0,,0.300000011921,1.5335007906
1571197822073019653,506,0,,0.300000011921,0.0
1571197822167289705,507,0,,0.300000011921,1.53901493549
1571197822230600694,508,0,,0.300000011921,1.49971222878
1571197822333314549,509,0,,0.300000011921,1.49971222878
1571197822441188611,510,0,,0.300000011921,1.47724592686
1571197822551691788,511,0,,0.300000011921,1.43345046043
1571197822598546423,512,0,,0.300000011921,1.52726876736
1571197822663660226,513,0,,0.300000011921,1.47774076462
